id,service,section,zone,weight_lb,base_rate,rate_type,pdf_page,table_index,row_id,col_id,original_cell_text,notes
1,ENVELOPE,US_PACKAGE,2,8,8,per_package,2,0,2,0,Weight: 'up to 8 oz.' | Rate: 'up to 8 oz.',Original service: FedEx® Envelope
10,FIRST_OVERNIGHT,US_PACKAGE,8,13,164.39,per_package,20,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 137.55 153.02 164.39 176.16 177.36',Inferred weight. Original service: FedEx First Overnight®
11,FIRST_OVERNIGHT,US_PACKAGE,8,14,176.16,per_package,20,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 137.55 153.02 164.39 176.16 177.36',Inferred weight. Original service: FedEx First Overnight®
12,FIRST_OVERNIGHT,US_PACKAGE,8,15,177.36,per_package,20,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 137.55 153.02 164.39 176.16 177.36',Inferred weight. Original service: FedEx First Overnight®
13,PRIORITY_OVERNIGHT,US_PACKAGE,8,11,106.55,per_package,20,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 106.55 122.02 133.39 145.16 146.36',Inferred weight. Original service: FedEx Priority Overnight®
14,PRIORITY_OVERNIGHT,US_PACKAGE,8,12,122.02,per_package,20,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 106.55 122.02 133.39 145.16 146.36',Inferred weight. Original service: FedEx Priority Overnight®
15,PRIORITY_OVERNIGHT,US_PACKAGE,8,13,133.39,per_package,20,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 106.55 122.02 133.39 145.16 146.36',Inferred weight. Original service: FedEx Priority Overnight®
16,PRIORITY_OVERNIGHT,US_PACKAGE,8,14,145.16,per_package,20,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 106.55 122.02 133.39 145.16 146.36',Inferred weight. Original service: FedEx Priority Overnight®
17,PRIORITY_OVERNIGHT,US_PACKAGE,8,15,146.36,per_package,20,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 106.55 122.02 133.39 145.16 146.36',Inferred weight. Original service: FedEx Priority Overnight®
18,STANDARD_OVERNIGHT,US_PACKAGE,8,11,95.35,per_package,20,0,5,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 95.35 110.55 120.84 132.30 135.21',Inferred weight. Original service: FedEx Standard Overnight®
19,STANDARD_OVERNIGHT,US_PACKAGE,8,12,110.55,per_package,20,0,5,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 95.35 110.55 120.84 132.30 135.21',Inferred weight. Original service: FedEx Standard Overnight®
20,STANDARD_OVERNIGHT,US_PACKAGE,8,13,120.84,per_package,20,0,5,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 95.35 110.55 120.84 132.30 135.21',Inferred weight. Original service: FedEx Standard Overnight®
21,STANDARD_OVERNIGHT,US_PACKAGE,8,14,132.30,per_package,20,0,5,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 95.35 110.55 120.84 132.30 135.21',Inferred weight. Original service: FedEx Standard Overnight®
22,STANDARD_OVERNIGHT,US_PACKAGE,8,15,135.21,per_package,20,0,5,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 95.35 110.55 120.84 132.30 135.21',Inferred weight. Original service: FedEx Standard Overnight®
23,2DAY_AM,US_PACKAGE,8,11,50.70,per_package,20,0,5,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 50.70 60.23 70.38 80.09 91.12',Inferred weight. Original service: FedEx 2Day® A.M.
24,2DAY_AM,US_PACKAGE,8,12,60.23,per_package,20,0,5,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 50.70 60.23 70.38 80.09 91.12',Inferred weight. Original service: FedEx 2Day® A.M.
25,2DAY_AM,US_PACKAGE,8,13,70.38,per_package,20,0,5,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 50.70 60.23 70.38 80.09 91.12',Inferred weight. Original service: FedEx 2Day® A.M.
26,2DAY_AM,US_PACKAGE,8,14,80.09,per_package,20,0,5,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 50.70 60.23 70.38 80.09 91.12',Inferred weight. Original service: FedEx 2Day® A.M.
27,2DAY_AM,US_PACKAGE,8,15,91.12,per_package,20,0,5,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 50.70 60.23 70.38 80.09 91.12',Inferred weight. Original service: FedEx 2Day® A.M.
28,2DAY,US_PACKAGE,8,11,43.54,per_package,20,0,5,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 43.54 52.69 60.45 68.81 78.29',Inferred weight. Original service: FedEx 2Day®
29,2DAY,US_PACKAGE,8,12,52.69,per_package,20,0,5,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 43.54 52.69 60.45 68.81 78.29',Inferred weight. Original service: FedEx 2Day®
30,2DAY,US_PACKAGE,8,13,60.45,per_package,20,0,5,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 43.54 52.69 60.45 68.81 78.29',Inferred weight. Original service: FedEx 2Day®
31,2DAY,US_PACKAGE,8,14,68.81,per_package,20,0,5,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 43.54 52.69 60.45 68.81 78.29',Inferred weight. Original service: FedEx 2Day®
32,2DAY,US_PACKAGE,8,15,78.29,per_package,20,0,5,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 43.54 52.69 60.45 68.81 78.29',Inferred weight. Original service: FedEx 2Day®
33,EXPRESS_SAVER,US_PACKAGE,8,11,39.86,per_package,20,0,5,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 39.86 46.30 52.29 59.82 67.10',Inferred weight. Original service: FedEx Express Saver®
34,EXPRESS_SAVER,US_PACKAGE,8,12,46.30,per_package,20,0,5,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 39.86 46.30 52.29 59.82 67.10',Inferred weight. Original service: FedEx Express Saver®
35,EXPRESS_SAVER,US_PACKAGE,8,13,52.29,per_package,20,0,5,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 39.86 46.30 52.29 59.82 67.10',Inferred weight. Original service: FedEx Express Saver®
36,EXPRESS_SAVER,US_PACKAGE,8,14,59.82,per_package,20,0,5,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 39.86 46.30 52.29 59.82 67.10',Inferred weight. Original service: FedEx Express Saver®
37,EXPRESS_SAVER,US_PACKAGE,8,15,67.10,per_package,20,0,5,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 39.86 46.30 52.29 59.82 67.10',Inferred weight. Original service: FedEx Express Saver®
1,FIRST_OVERNIGHT,US_PACKAGE,8,1,569.55,per_package,21,0,2,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 569.55 593.62 633.52 637.51 638.10',Inferred weight. Original service: FedEx First Overnight®
2,FIRST_OVERNIGHT,US_PACKAGE,8,2,593.62,per_package,21,0,2,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 569.55 593.62 633.52 637.51 638.10',Inferred weight. Original service: FedEx First Overnight®
3,FIRST_OVERNIGHT,US_PACKAGE,8,3,633.52,per_package,21,0,2,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 569.55 593.62 633.52 637.51 638.10',Inferred weight. Original service: FedEx First Overnight®
4,FIRST_OVERNIGHT,US_PACKAGE,8,4,637.51,per_package,21,0,2,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 569.55 593.62 633.52 637.51 638.10',Inferred weight. Original service: FedEx First Overnight®
5,FIRST_OVERNIGHT,US_PACKAGE,8,5,638.10,per_package,21,0,2,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 569.55 593.62 633.52 637.51 638.10',Inferred weight. Original service: FedEx First Overnight®
6,PRIORITY_OVERNIGHT,US_PACKAGE,8,1,538.55,per_package,21,0,2,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 538.55 562.62 602.52 606.51 607.10',Inferred weight. Original service: FedEx Priority Overnight®
7,PRIORITY_OVERNIGHT,US_PACKAGE,8,2,562.62,per_package,21,0,2,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 538.55 562.62 602.52 606.51 607.10',Inferred weight. Original service: FedEx Priority Overnight®
8,PRIORITY_OVERNIGHT,US_PACKAGE,8,3,602.52,per_package,21,0,2,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 538.55 562.62 602.52 606.51 607.10',Inferred weight. Original service: FedEx Priority Overnight®
9,PRIORITY_OVERNIGHT,US_PACKAGE,8,4,606.51,per_package,21,0,2,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 538.55 562.62 602.52 606.51 607.10',Inferred weight. Original service: FedEx Priority Overnight®
10,PRIORITY_OVERNIGHT,US_PACKAGE,8,5,607.10,per_package,21,0,2,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 538.55 562.62 602.52 606.51 607.10',Inferred weight. Original service: FedEx Priority Overnight®
11,STANDARD_OVERNIGHT,US_PACKAGE,8,1,521.40,per_package,21,0,2,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 521.40 547.30 586.77 591.51 592.09',Inferred weight. Original service: FedEx Standard Overnight®
12,STANDARD_OVERNIGHT,US_PACKAGE,8,2,547.30,per_package,21,0,2,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 521.40 547.30 586.77 591.51 592.09',Inferred weight. Original service: FedEx Standard Overnight®
13,STANDARD_OVERNIGHT,US_PACKAGE,8,3,586.77,per_package,21,0,2,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 521.40 547.30 586.77 591.51 592.09',Inferred weight. Original service: FedEx Standard Overnight®
14,STANDARD_OVERNIGHT,US_PACKAGE,8,4,591.51,per_package,21,0,2,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 521.40 547.30 586.77 591.51 592.09',Inferred weight. Original service: FedEx Standard Overnight®
15,STANDARD_OVERNIGHT,US_PACKAGE,8,5,592.09,per_package,21,0,2,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 521.40 547.30 586.77 591.51 592.09',Inferred weight. Original service: FedEx Standard Overnight®
16,2DAY_AM,US_PACKAGE,8,1,491.49,per_package,21,0,2,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 491.49 521.66 536.75 538.26 546.04',Inferred weight. Original service: FedEx 2Day® A.M.
17,2DAY_AM,US_PACKAGE,8,2,521.66,per_package,21,0,2,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 491.49 521.66 536.75 538.26 546.04',Inferred weight. Original service: FedEx 2Day® A.M.
18,2DAY_AM,US_PACKAGE,8,3,536.75,per_package,21,0,2,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 491.49 521.66 536.75 538.26 546.04',Inferred weight. Original service: FedEx 2Day® A.M.
19,2DAY_AM,US_PACKAGE,8,4,538.26,per_package,21,0,2,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 491.49 521.66 536.75 538.26 546.04',Inferred weight. Original service: FedEx 2Day® A.M.
20,2DAY_AM,US_PACKAGE,8,5,546.04,per_package,21,0,2,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 491.49 521.66 536.75 538.26 546.04',Inferred weight. Original service: FedEx 2Day® A.M.
21,2DAY,US_PACKAGE,8,1,417.20,per_package,21,0,2,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 417.20 430.51 462.70 465.93 466.52',Inferred weight. Original service: FedEx 2Day®
22,2DAY,US_PACKAGE,8,2,430.51,per_package,21,0,2,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 417.20 430.51 462.70 465.93 466.52',Inferred weight. Original service: FedEx 2Day®
23,2DAY,US_PACKAGE,8,3,462.70,per_package,21,0,2,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 417.20 430.51 462.70 465.93 466.52',Inferred weight. Original service: FedEx 2Day®
24,2DAY,US_PACKAGE,8,4,465.93,per_package,21,0,2,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 417.20 430.51 462.70 465.93 466.52',Inferred weight. Original service: FedEx 2Day®
25,2DAY,US_PACKAGE,8,5,466.52,per_package,21,0,2,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 417.20 430.51 462.70 465.93 466.52',Inferred weight. Original service: FedEx 2Day®
26,EXPRESS_SAVER,US_PACKAGE,8,1,357.27,per_package,21,0,2,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 357.27 387.46 390.50 400.43 401.43',Inferred weight. Original service: FedEx Express Saver®
27,EXPRESS_SAVER,US_PACKAGE,8,2,387.46,per_package,21,0,2,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 357.27 387.46 390.50 400.43 401.43',Inferred weight. Original service: FedEx Express Saver®
28,EXPRESS_SAVER,US_PACKAGE,8,3,390.50,per_package,21,0,2,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 357.27 387.46 390.50 400.43 401.43',Inferred weight. Original service: FedEx Express Saver®
29,EXPRESS_SAVER,US_PACKAGE,8,4,400.43,per_package,21,0,2,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 357.27 387.46 390.50 400.43 401.43',Inferred weight. Original service: FedEx Express Saver®
30,EXPRESS_SAVER,US_PACKAGE,8,5,401.43,per_package,21,0,2,7,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 357.27 387.46 390.50 400.43 401.43',Inferred weight. Original service: FedEx Express Saver®
1,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,882.74,per_package,30,0,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 882.74 891.48 900.22 908.96 917.70',Inferred weight. Original service: FedEx First Overnight®
2,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,891.48,per_package,30,0,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 882.74 891.48 900.22 908.96 917.70',Inferred weight. Original service: FedEx First Overnight®
3,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,900.22,per_package,30,0,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 882.74 891.48 900.22 908.96 917.70',Inferred weight. Original service: FedEx First Overnight®
4,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,908.96,per_package,30,0,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 882.74 891.48 900.22 908.96 917.70',Inferred weight. Original service: FedEx First Overnight®
5,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,5,917.70,per_package,30,0,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 882.74 891.48 900.22 908.96 917.70',Inferred weight. Original service: FedEx First Overnight®
6,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,851.43,per_package,30,0,4,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 851.43 859.86 868.29 876.72 885.15',Inferred weight. Original service: FedEx Priority Overnight®
7,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,859.86,per_package,30,0,4,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 851.43 859.86 868.29 876.72 885.15',Inferred weight. Original service: FedEx Priority Overnight®
8,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,868.29,per_package,30,0,4,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 851.43 859.86 868.29 876.72 885.15',Inferred weight. Original service: FedEx Priority Overnight®
9,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,876.72,per_package,30,0,4,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 851.43 859.86 868.29 876.72 885.15',Inferred weight. Original service: FedEx Priority Overnight®
10,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,5,885.15,per_package,30,0,4,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 851.43 859.86 868.29 876.72 885.15',Inferred weight. Original service: FedEx Priority Overnight®
11,STANDARD_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,704.98,per_package,30,0,4,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 704.98 711.96 718.94 725.92 732.90',Inferred weight. Original service: FedEx Standard Overnight®
12,STANDARD_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,711.96,per_package,30,0,4,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 704.98 711.96 718.94 725.92 732.90',Inferred weight. Original service: FedEx Standard Overnight®
13,STANDARD_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,718.94,per_package,30,0,4,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 704.98 711.96 718.94 725.92 732.90',Inferred weight. Original service: FedEx Standard Overnight®
14,STANDARD_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,725.92,per_package,30,0,4,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 704.98 711.96 718.94 725.92 732.90',Inferred weight. Original service: FedEx Standard Overnight®
15,STANDARD_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,5,732.90,per_package,30,0,4,4,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 704.98 711.96 718.94 725.92 732.90',Inferred weight. Original service: FedEx Standard Overnight®
16,2DAY_AM,HAWAII_INTRA,HAWAII_INTRA,1,503.99,per_package,30,0,4,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 503.99 508.98 513.97 518.96 523.95',Inferred weight. Original service: FedEx 2Day® A.M.
17,2DAY_AM,HAWAII_INTRA,HAWAII_INTRA,2,508.98,per_package,30,0,4,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 503.99 508.98 513.97 518.96 523.95',Inferred weight. Original service: FedEx 2Day® A.M.
18,2DAY_AM,HAWAII_INTRA,HAWAII_INTRA,3,513.97,per_package,30,0,4,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 503.99 508.98 513.97 518.96 523.95',Inferred weight. Original service: FedEx 2Day® A.M.
19,2DAY_AM,HAWAII_INTRA,HAWAII_INTRA,4,518.96,per_package,30,0,4,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 503.99 508.98 513.97 518.96 523.95',Inferred weight. Original service: FedEx 2Day® A.M.
20,2DAY_AM,HAWAII_INTRA,HAWAII_INTRA,5,523.95,per_package,30,0,4,5,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 503.99 508.98 513.97 518.96 523.95',Inferred weight. Original service: FedEx 2Day® A.M.
21,2DAY,HAWAII_INTRA,HAWAII_INTRA,1,391.88,per_package,30,0,4,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 391.88 395.76 399.64 403.52 407.40',Inferred weight. Original service: FedEx 2Day®
22,2DAY,HAWAII_INTRA,HAWAII_INTRA,2,395.76,per_package,30,0,4,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 391.88 395.76 399.64 403.52 407.40',Inferred weight. Original service: FedEx 2Day®
23,2DAY,HAWAII_INTRA,HAWAII_INTRA,3,399.64,per_package,30,0,4,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 391.88 395.76 399.64 403.52 407.40',Inferred weight. Original service: FedEx 2Day®
24,2DAY,HAWAII_INTRA,HAWAII_INTRA,4,403.52,per_package,30,0,4,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 391.88 395.76 399.64 403.52 407.40',Inferred weight. Original service: FedEx 2Day®
25,2DAY,HAWAII_INTRA,HAWAII_INTRA,5,407.40,per_package,30,0,4,6,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 391.88 395.76 399.64 403.52 407.40',Inferred weight. Original service: FedEx 2Day®
1,ENVELOPE,HAWAII_INTRA,HAWAII_INTRA,8,8,per_package,31,0,4,0,Weight: 'up to 8 oz.' | Rate: 'up to 8 oz.',Original service: FedEx® Envelope
2,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,8,38.00,per_package,31,0,4,2,Weight: 'up to 8 oz.' | Rate: '$ 38.00',Original service: FedEx First Overnight®
3,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,8,7.00,per_package,31,0,4,3,Weight: 'up to 8 oz.' | Rate: '$ 7.00',Original service: FedEx Priority Overnight®
4,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,38.00,per_package,31,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 38.00 38.00 38.00 38.00 38.50',Inferred weight. Original service: FedEx First Overnight®
5,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,38.00,per_package,31,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 38.00 38.00 38.00 38.00 38.50',Inferred weight. Original service: FedEx First Overnight®
6,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,38.00,per_package,31,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 38.00 38.00 38.00 38.00 38.50',Inferred weight. Original service: FedEx First Overnight®
7,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,38.00,per_package,31,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 38.00 38.00 38.00 38.00 38.50',Inferred weight. Original service: FedEx First Overnight®
8,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,5,38.50,per_package,31,0,5,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 38.00 38.00 38.00 38.00 38.50',Inferred weight. Original service: FedEx First Overnight®
9,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,7.00,per_package,31,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 7.00 7.00 7.00 7.00 7.50',Inferred weight. Original service: FedEx Priority Overnight®
10,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,7.00,per_package,31,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 7.00 7.00 7.00 7.00 7.50',Inferred weight. Original service: FedEx Priority Overnight®
11,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,7.00,per_package,31,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 7.00 7.00 7.00 7.00 7.50',Inferred weight. Original service: FedEx Priority Overnight®
12,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,7.00,per_package,31,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 7.00 7.00 7.00 7.00 7.50',Inferred weight. Original service: FedEx Priority Overnight®
13,PRIORITY_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,5,7.50,per_package,31,0,5,3,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 7.00 7.00 7.00 7.00 7.50',Inferred weight. Original service: FedEx Priority Overnight®
1,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,1,49.75,per_package,31,1,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 49.75 50.00 50.25 50.50 50.75',Inferred weight. Original service: FedEx First Overnight®
2,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,2,50.00,per_package,31,1,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 49.75 50.00 50.25 50.50 50.75',Inferred weight. Original service: FedEx First Overnight®
3,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,3,50.25,per_package,31,1,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 49.75 50.00 50.25 50.50 50.75',Inferred weight. Original service: FedEx First Overnight®
4,FIRST_OVERNIGHT,HAWAII_INTRA,HAWAII_INTRA,4,50.50,per_package,31,1,4,2,Weight: '.sbl ni thgiew mumixam / gnigakcap rehto lla ni stnempihS' | Rate: '$ 49.75 50.00 50.25 50.50 50.75',Inferred weight. Original service: FedEx First Overnight®
